district_id;district_name;qty;area;lat;long
1;AGUA RASA;2;Mooca;-23.564792;-46.589181
6;BARRA FUNDA;2;Perdizes;-23.53198203;-46.66406112
6;BARRA FUNDA;3;Perdizes;-23.53280004;-46.664244
6;BARRA FUNDA;3;Perdizes;-23.53287303;-46.664748
6;BARRA FUNDA;2;Perdizes;-23.53381101;-46.66503312
6;BARRA FUNDA;2;Perdizes;-23.53347;-46.66615884
6;BARRA FUNDA;2;Perdizes;-23.53267296;-46.66994388
6;BARRA FUNDA;2;Perdizes;-23.53217697;-46.67246604
6;BARRA FUNDA;1;Perdizes;-23.532108;-46.66415
6;BARRA FUNDA;1;Perdizes;-23.533415;-46.66605
6;BARRA FUNDA;1;Perdizes;-23.532725;-46.669598
6;BARRA FUNDA;1;Perdizes;-23.530918;-46.674774
6;BARRA FUNDA;1;Perdizes;-23.527894;-46.675805
6;BARRA FUNDA;1;Perdizes;-23.526213;-46.676762
7;BELA VISTA;1;Angelica;-23.55686001;-46.65695004
7;BELA VISTA;1;Angelica;-23.55866901;-46.65580884
7;BELA VISTA;2;Angelica;-23.55768999;-46.65442104
7;BELA VISTA;1;Angelica;-23.56164396;-46.65582396
7;BELA VISTA;1;Angelica;-23.56038396;-46.65358692
7;BELA VISTA;1;Angelica;-23.56175097;-46.65433284
7;BELA VISTA;1;Angelica;-23.56193799;-46.65411396
7;BELA VISTA;1;Angelica;-23.56037001;-46.65219912
7;BELA VISTA;2;Angelica;-23.55673203;-46.65682188
7;BELA VISTA;2;Angelica;-23.55840999;-46.65569184
7;BELA VISTA;2;Angelica;-23.56130799;-46.65363192
7;BELA VISTA;2;Angelica;-23.56050798;-46.65237408
7;BELA VISTA;2;Angelica;-23.56217298;-46.654362
7;BELA VISTA;2;Angelica;-23.56084899;-46.65622212
7;BELA VISTA;2;Angelica;-23.56166196;-46.65444804
7;BELA VISTA;2;Angelica;-23.56479603;-46.65194388
7;BELA VISTA;1;Angélica;-23.55686001;-46.65695004
7;BELA VISTA;1;Angélica;-23.55866901;-46.65580884
7;BELA VISTA;2;Angélica;-23.55768999;-46.65442104
7;BELA VISTA;1;Angélica;-23.56164396;-46.65582396
7;BELA VISTA;1;Angélica;-23.56038396;-46.65358692
7;BELA VISTA;1;Angélica;-23.56175097;-46.65433284
7;BELA VISTA;1;Angélica;-23.56193799;-46.65411396
7;BELA VISTA;1;Angélica;-23.56037001;-46.65219912
7;BELA VISTA;2;Angélica;-23.55673203;-46.65682188
7;BELA VISTA;2;Angélica;-23.55840999;-46.65569184
7;BELA VISTA;2;Angélica;-23.56130799;-46.65363192
7;BELA VISTA;2;Angélica;-23.56050798;-46.65237408
7;BELA VISTA;2;Angélica;-23.56217298;-46.654362
7;BELA VISTA;2;Angélica;-23.56084899;-46.65622212
7;BELA VISTA;2;Angélica;-23.56166196;-46.65444804
7;BELA VISTA;2;Angélica;-23.56479603;-46.65194388
7;BELA VISTA;1;Paraiso;-23.562585;-46.64149416
7;BELA VISTA;1;Paraiso;-23.56241103;-46.64206512
7;BELA VISTA;1;Paraiso;-23.56619004;-46.64460888
7;BELA VISTA;2;Paraiso;-23.56738299;-46.64235708
7;BELA VISTA;1;Paraiso;-23.56805304;-46.64234196
7;BELA VISTA;1;Paraiso;-23.56820001;-46.64336616
7;BELA VISTA;1;Paraiso;-23.56841997;-46.64377512
7;BELA VISTA;1;Paraiso;-23.57098704;-46.64188908
7;BELA VISTA;1;Paraiso;-23.56190199;-46.64406996
7;BELA VISTA;2;Paraiso;-23.56227702;-46.64261988
7;BELA VISTA;2;Paraiso;-23.56187499;-46.64419884
7;BELA VISTA;2;Paraiso;-23.56414803;-46.64217708
7;BELA VISTA;2;Paraiso;-23.56574796;-46.64159712
7;BELA VISTA;2;Paraiso;-23.56759701;-46.64235708
7;BELA VISTA;2;Paraiso;-23.56783803;-46.64237184
7;BELA VISTA;2;Paraiso;-23.56581402;-46.64431584
7;BELA VISTA;2;Paraiso;-23.56791804;-46.64395116
7;BELA VISTA;2;Paraiso;-23.56834599;-46.64368188
7;BELA VISTA;2;Paraiso;-23.56965999;-46.64373192
7;BELA VISTA;2;Paraiso;-23.57081298;-46.64194812
7;BELA VISTA;2;Paraiso;-23.56797798;-46.64326392
7;BELA VISTA;2;Angelica;-23.56153902;-46.654335
7;BELA VISTA;2;Paraiso;-23.56752;-46.643124
7;BELA VISTA;1;Paraiso;-23.567224;-46.643091
8;BELEM;1;Bras;-23.53774896;-46.60724484
8;BELEM;1;Bras;-23.53638996;-46.60727112
8;BELEM;2;Bras;-23.53774104;-46.60742484
8;BELEM;2;Bras;-23.53589298;-46.60955316
8;BELEM;2;Bras;-23.53367196;-46.61224308
8;BELEM;2;Bras;-23.53536396;-46.610316
8;BELEM;2;Bras;-23.53605003;-46.607373
8;BELEM;1;SilvaTeles;-23.534019;-46.609695
8;BELEM;2;SilvaTeles;-23.53390497;-46.61034696
8;BELEM;1;Belem;-23.53827204;-46.59771384
8;BELEM;1;Belem;-23.53955598;-46.59578892
8;BELEM;1;Belem;-23.54024097;-46.59710004
8;BELEM;1;Belem;-23.54176899;-46.59351912
8;BELEM;1;Belem;-23.54172804;-46.59144408
8;BELEM;1;Belem;-23.54233104;-46.59087384
8;BELEM;1;Belem;-23.54123304;-46.58980716
8;BELEM;2;Belem;-23.53678398;-46.58950008
8;BELEM;2;Belem;-23.539464;-46.59563808
8;BELEM;2;Belem;-23.54014701;-46.59689484
8;BELEM;2;Belem;-23.54092497;-46.59464484
8;BELEM;2;Belem;-23.54017401;-46.59398712
8;BELEM;2;Belem;-23.54203701;-46.593432
8;BELEM;2;Belem;-23.541903;-46.59134184
8;BELEM;2;Belem;-23.54159403;-46.58969016
8;BELEM;2;Belem;-23.53689198;-46.58881284
8;BELEM;2;Belem;-23.537025;-46.58948604
9;BOM RETIRO;1;Prates;-23.52548196;-46.63141992
9;BOM RETIRO;1;Prates;-23.524812;-46.63465092
9;BOM RETIRO;1;Prates;-23.52588399;-46.634607
9;BOM RETIRO;1;Prates;-23.52981096;-46.63399284
9;BOM RETIRO;1;Prates;-23.52975804;-46.63429992
9;BOM RETIRO;1;Prates;-23.52857796;-46.63546884
9;BOM RETIRO;1;Prates;-23.52910104;-46.63698912
9;BOM RETIRO;1;Prates;-23.52936897;-46.63709208
9;BOM RETIRO;1;Prates;-23.53076298;-46.63786608
9;BOM RETIRO;1;Prates;-23.52947598;-46.63845108
9;BOM RETIRO;1;Prates;-23.52904704;-46.63880208
9;BOM RETIRO;1;Prates;-23.52623202;-46.63932192
9;BOM RETIRO;1;Prates;-23.525388;-46.63934208
9;BOM RETIRO;1;Prates;-23.53059801;-46.63848888
9;BOM RETIRO;1;Prates;-23.53131198;-46.638729
9;BOM RETIRO;1;Prates;-23.53228398;-46.63867608
9;BOM RETIRO;1;Prates;-23.53249098;-46.63840788
9;BOM RETIRO;1;Prates;-23.53372398;-46.63763316
9;BOM RETIRO;1;Prates;-23.53429998;-46.63541088
9;BOM RETIRO;1;Prates;-23.53498398;-46.63428516
9;BOM RETIRO;1;Prates;-23.53188303;-46.636902
9;BOM RETIRO;2;Prates;-23.525073;-46.63178604
9;BOM RETIRO;2;Prates;-23.52584997;-46.63468008
9;BOM RETIRO;2;Prates;-23.52647997;-46.63293984
9;BOM RETIRO;2;Prates;-23.52717702;-46.63203408
9;BOM RETIRO;2;Prates;-23.52824901;-46.63389096
9;BOM RETIRO;2;Prates;-23.52898701;-46.63412388
9;BOM RETIRO;2;Prates;-23.52967002;-46.63394892
9;BOM RETIRO;2;Prates;-23.52956301;-46.63485504
9;BOM RETIRO;2;Prates;-23.52983103;-46.63548396
9;BOM RETIRO;2;Prates;-23.52823596;-46.63652184
9;BOM RETIRO;2;Prates;-23.52898701;-46.63687212
9;BOM RETIRO;2;Prates;-23.52933504;-46.63751508
9;BOM RETIRO;2;Prates;-23.53115799;-46.63676988
9;BOM RETIRO;2;Prates;-23.53077198;-46.63843596
9;BOM RETIRO;2;Prates;-23.531184;-46.63862604
9;BOM RETIRO;2;Prates;-23.52933504;-46.63846584
9;BOM RETIRO;2;Prates;-23.52887901;-46.63881612
9;BOM RETIRO;2;Prates;-23.52846402;-46.63811484
9;BOM RETIRO;2;Prates;-23.526306;-46.63962
9;BOM RETIRO;2;Prates;-23.52571596;-46.63956204
9;BOM RETIRO;2;Prates;-23.53214997;-46.637019
9;BOM RETIRO;2;Prates;-23.53409298;-46.636317
9;BOM RETIRO;2;Prates;-23.53428;-46.63557108
9;BOM RETIRO;2;Prates;-23.53196997;-46.63869192
9;BOM RETIRO;2;Prates;-23.52340602;-46.63161792
9;BOM RETIRO;1;JosePaulino;-23.52364101;-46.64070792
9;BOM RETIRO;1;JosePaulino;-23.52389796;-46.64058804
9;BOM RETIRO;1;JosePaulino;-23.52604401;-46.64163816
9;BOM RETIRO;1;JosePaulino;-23.52605202;-46.641285
9;BOM RETIRO;1;JosePaulino;-23.52669102;-46.640331
9;BOM RETIRO;1;JosePaulino;-23.52654396;-46.640043
9;BOM RETIRO;1;JosePaulino;-23.52699999;-46.64108484
9;BOM RETIRO;1;JosePaulino;-23.52722796;-46.63964988
9;BOM RETIRO;1;JosePaulino;-23.52802896;-46.639233
9;BOM RETIRO;1;JosePaulino;-23.52744801;-46.64126088
9;BOM RETIRO;1;JosePaulino;-23.52782304;-46.64232684
9;BOM RETIRO;1;JosePaulino;-23.52805101;-46.64174184
9;BOM RETIRO;1;JosePaulino;-23.52943197;-46.640034
9;BOM RETIRO;1;JosePaulino;-23.53063797;-46.63948896
9;BOM RETIRO;1;JosePaulino;-23.53168899;-46.63884816
9;BOM RETIRO;1;JosePaulino;-23.53098402;-46.64000988
9;BOM RETIRO;1;JosePaulino;-23.52544902;-46.64062692
9;BOM RETIRO;1;JosePaulino;-23.52451599;-46.64114892
9;BOM RETIRO;2;JosePaulino;-23.52402297;-46.64144484
9;BOM RETIRO;3;JosePaulino;-23.52397896;-46.64076408
9;BOM RETIRO;2;JosePaulino;-23.52528;-46.64328084
9;BOM RETIRO;2;JosePaulino;-23.526522;-46.64290392
9;BOM RETIRO;2;JosePaulino;-23.526441;-46.64254392
9;BOM RETIRO;2;JosePaulino;-23.52615399;-46.64189412
9;BOM RETIRO;2;JosePaulino;-23.52602196;-46.64117304
9;BOM RETIRO;3;JosePaulino;-23.52675699;-46.64045916
9;BOM RETIRO;2;JosePaulino;-23.52676401;-46.64120508
9;BOM RETIRO;2;JosePaulino;-23.52713904;-46.63970496
9;BOM RETIRO;2;JosePaulino;-23.52813903;-46.63916784
9;BOM RETIRO;3;JosePaulino;-23.52745503;-46.64078784
9;BOM RETIRO;2;JosePaulino;-23.52752802;-46.64134908
9;BOM RETIRO;2;JosePaulino;-23.52766896;-46.64226312
9;BOM RETIRO;2;JosePaulino;-23.52789603;-46.64242296
9;BOM RETIRO;2;JosePaulino;-23.52826404;-46.64305584
9;BOM RETIRO;2;JosePaulino;-23.52860901;-46.64284812
9;BOM RETIRO;2;JosePaulino;-23.52818304;-46.64165292
9;BOM RETIRO;2;JosePaulino;-23.52993201;-46.63939284
9;BOM RETIRO;2;JosePaulino;-23.53070403;-46.63958508
9;BOM RETIRO;3;JosePaulino;-23.53084398;-46.63926504
9;BOM RETIRO;2;JosePaulino;-23.53112298;-46.63994616
9;BOM RETIRO;2;JosePaulino;-23.53178502;-46.63899216
9;BOM RETIRO;2;JosePaulino;-23.52887496;-46.64039292
9;BOM RETIRO;1;FlorencioAbreu;-23.53468401;-46.63274688
9;BOM RETIRO;1;FlorencioAbreu;-23.53416498;-46.63156788
9;BOM RETIRO;3;FlorencioAbreu;-23.53470102;-46.63253304
9;BOM RETIRO;2;FlorencioAbreu;-23.53451301;-46.63153008
9;BOM RETIRO;2;FlorencioAbreu;-23.53475097;-46.63017504
9;BOM RETIRO;2;FlorencioAbreu;-23.53516002;-46.62956196
10;BRAS;1;Bras;-23.54331798;-46.61521488
10;BRAS;1;Bras;-23.54337999;-46.61484588
10;BRAS;1;Bras;-23.54334903;-46.61395416
10;BRAS;1;Bras;-23.543514;-46.61372988
10;BRAS;2;Bras;-23.54399397;-46.61608212
10;BRAS;2;Bras;-23.54415201;-46.61557596
10;BRAS;2;Bras;-23.54356197;-46.61512092
10;BRAS;2;Bras;-23.54391603;-46.61488908
10;BRAS;2;Bras;-23.54345199;-46.61475192
10;BRAS;2;Bras;-23.54363199;-46.61383392
10;BRAS;1;Gasometro;-23.54292396;-46.62183816
10;BRAS;1;Gasometro;-23.54410404;-46.62024804
10;BRAS;1;Gasometro;-23.54573997;-46.62211104
10;BRAS;1;Gasometro;-23.54649003;-46.62611712
10;BRAS;1;Gasometro;-23.546286;-46.626201
10;BRAS;2;Gasometro;-23.54423301;-46.62208116
10;BRAS;1;Gasometro;-23.543676;-46.62189612
10;BRAS;2;Gasometro;-23.54351103;-46.62474588
10;BRAS;2;Gasometro;-23.54323896;-46.62356508
10;BRAS;2;Gasometro;-23.54299398;-46.62174708
10;BRAS;2;Gasometro;-23.54461497;-46.62247284
10;BRAS;2;Gasometro;-23.54562297;-46.622169
10;BRAS;2;Gasometro;-23.54620698;-46.62606708
10;BRAS;2;Gasometro;-23.54646096;-46.62596916
10;BRAS;2;Gasometro;-23.54774598;-46.62298692
10;BRAS;1;Gasometro;-23.54401197;-46.62213696
10;BRAS;2;Gasometro;-23.54429304;-46.62150516
10;BRAS;2;Gasometro;-23.54353596;-46.621962
10;BRAS;2;Gasometro;-23.54369796;-46.61977392
10;BRAS;1;Bras;-23.54183901;-46.61454492
10;BRAS;1;Bras;-23.542083;-46.61334396
10;BRAS;1;Bras;-23.54219298;-46.61294112
10;BRAS;1;Bras;-23.54084001;-46.61290692
10;BRAS;1;Bras;-23.540211;-46.61503488
10;BRAS;1;Bras;-23.54018697;-46.613817
10;BRAS;1;Bras;-23.54020299;-46.61249616
10;BRAS;1;Bras;-23.53881897;-46.61384184
10;BRAS;1;Bras;-23.53780404;-46.613817
10;BRAS;1;Bras;-23.53831596;-46.61304516
10;BRAS;1;Bras;-23.53882698;-46.61153496
10;BRAS;1;Bras;-23.53956597;-46.61060796
10;BRAS;1;Bras;-23.538339;-46.60991316
10;BRAS;1;Bras;-23.53856697;-46.60953588
10;BRAS;1;Bras;-23.53715901;-46.61410896
10;BRAS;1;Bras;-23.53598001;-46.61426304
10;BRAS;1;Bras;-23.53669497;-46.61349912
10;BRAS;1;Bras;-23.53542102;-46.61355888
10;BRAS;1;Bras;-23.53539699;-46.61343108
10;BRAS;1;Bras;-23.53556304;-46.61259012
10;BRAS;1;Bras;-23.53666401;-46.61096904
10;BRAS;1;Bras;-23.53716702;-46.61104608
10;BRAS;1;Bras;-23.53382496;-46.61269308
10;BRAS;1;Bras;-23.53454001;-46.61186904
10;BRAS;1;Bras;-23.53589298;-46.612881
10;BRAS;1;Bras;-23.54061996;-46.607751
10;BRAS;1;Bras;-23.53656699;-46.61292204
10;BRAS;1;Bras;-23.53575501;-46.61294616
10;BRAS;2;Bras;-23.54215401;-46.61282988
10;BRAS;2;Bras;-23.54150898;-46.613808
10;BRAS;2;Bras;-23.54094999;-46.61287308
10;BRAS;2;Bras;-23.53892103;-46.61377416
10;BRAS;2;Bras;-23.53955004;-46.61352504
10;BRAS;2;Bras;-23.540148;-46.61264988
10;BRAS;2;Bras;-23.53930704;-46.61186112
10;BRAS;2;Bras;-23.53790601;-46.61373996
10;BRAS;2;Bras;-23.538276;-46.61341416
10;BRAS;2;Bras;-23.53843296;-46.61295912
10;BRAS;2;Bras;-23.53877901;-46.61140608
10;BRAS;2;Bras;-23.53896801;-46.61102808
10;BRAS;2;Bras;-23.53942503;-46.61071992
10;BRAS;2;Bras;-23.53895703;-46.61049996
10;BRAS;2;Bras;-23.53856697;-46.609407
10;BRAS;2;Bras;-23.53751298;-46.60872012
10;BRAS;2;Bras;-23.536782;-46.613619
10;BRAS;2;Bras;-23.53612896;-46.61445204
10;BRAS;2;Bras;-23.53604202;-46.61372196
10;BRAS;2;Bras;-23.53558599;-46.61361108
10;BRAS;2;Bras;-23.53519296;-46.61327592
10;BRAS;2;Bras;-23.53599504;-46.61301888
10;BRAS;2;Bras;-23.53541301;-46.61253
10;BRAS;2;Bras;-23.53391901;-46.61282988
10;BRAS;2;Bras;-23.53463397;-46.611972
10;BRAS;2;Bras;-23.53575096;-46.61041896
10;BRAS;2;Bras;-23.53597902;-46.61015292
10;BRAS;2;Bras;-23.53673403;-46.610676
10;BRAS;2;Bras;-23.53681296;-46.61138916
10;BRAS;2;Bras;-23.53601898;-46.611963
10;BRAS;2;Bras;-23.54062797;-46.607922
10;BRAS;2;Bras;-23.54162697;-46.60750188
10;BRAS;2;Bras;-23.53698603;-46.61130312
10;BRAS;1;Oriente;-23.535999;-46.61912412
10;BRAS;1;Oriente;-23.53670901;-46.62071784
10;BRAS;1;Oriente;-23.53666896;-46.61913888
10;BRAS;1;Oriente;-23.53731201;-46.619154
10;BRAS;1;Oriente;-23.53772799;-46.618101
10;BRAS;1;Oriente;-23.53766103;-46.61785296
10;BRAS;1;Oriente;-23.53761999;-46.61642016
10;BRAS;1;Oriente;-23.53758003;-46.61516304
10;BRAS;1;Oriente;-23.537889;-46.61497296
10;BRAS;1;Oriente;-23.53850496;-46.61525088
10;BRAS;1;Oriente;-23.53908096;-46.61560116
10;BRAS;1;Oriente;-23.53900104;-46.61539704
10;BRAS;1;Oriente;-23.53959099;-46.61495784
10;BRAS;1;Oriente;-23.53995198;-46.61525088
10;BRAS;1;Oriente;-23.53941603;-46.61617212
10;BRAS;1;Oriente;-23.54042196;-46.618218
10;BRAS;1;Oriente;-23.54136597;-46.61787384
10;BRAS;1;Oriente;-23.53934898;-46.61924112
10;BRAS;1;Oriente;-23.53873302;-46.61891892
10;BRAS;2;Oriente;-23.53868901;-46.62200412
10;BRAS;2;Oriente;-23.53783203;-46.62068796
10;BRAS;2;Oriente;-23.53646799;-46.62067392
10;BRAS;2;Oriente;-23.53578498;-46.62023508
10;BRAS;2;Oriente;-23.53598604;-46.61932896
10;BRAS;2;Oriente;-23.53641498;-46.61913888
10;BRAS;2;Oriente;-23.53708503;-46.619154
10;BRAS;2;Oriente;-23.53704399;-46.61886096
10;BRAS;2;Oriente;-23.53685697;-46.61783784
10;BRAS;2;Oriente;-23.53750002;-46.617795
10;BRAS;2;Oriente;-23.53775499;-46.61823204
10;BRAS;2;Oriente;-23.53806297;-46.61872992
10;BRAS;2;Oriente;-23.53858497;-46.61889012
10;BRAS;2;Oriente;-23.53960404;-46.61954784
10;BRAS;2;Oriente;-23.540274;-46.61938692
10;BRAS;2;Oriente;-23.54139999;-46.61820288
10;BRAS;2;Oriente;-23.53985901;-46.61666892
10;BRAS;2;Oriente;-23.53956399;-46.61631792
10;BRAS;2;Oriente;-23.54046201;-46.61574804
10;BRAS;2;Oriente;-23.53917501;-46.61567496
10;BRAS;2;Oriente;-23.53873302;-46.61625888
10;BRAS;2;Oriente;-23.53824999;-46.61523612
10;BRAS;2;Oriente;-23.53790196;-46.61511912
10;BRAS;2;Oriente;-23.53799601;-46.614447
10;BRAS;2;Oriente;-23.53758003;-46.61555796
10;BRAS;2;Oriente;-23.53764699;-46.61660988
10;BRAS;2;Oriente;-23.53798197;-46.61637588
10;BRAS;2;Oriente;-23.53802301;-46.61736984
10;BRAS;2;Oriente;-23.53710501;-46.62023508
10;BRAS;1;SilvaTeles;-23.53595103;-46.61632008
10;BRAS;1;SilvaTeles;-23.53761198;-46.61521596
10;BRAS;1;SilvaTeles;-23.53596399;-46.61428104
10;BRAS;1;SilvaTeles;-23.533074;-46.61338896
10;BRAS;2;SilvaTeles;-23.53323501;-46.61359092
10;BRAS;2;SilvaTeles;-23.53428;-46.61323992
10;BRAS;2;SilvaTeles;-23.53564701;-46.61407296
10;BRAS;2;SilvaTeles;-23.53733496;-46.61521308
10;BRAS;2;SilvaTeles;-23.53585896;-46.61620416
10;BRAS;1;VinteCincoMarco;-23.54166198;-46.62751896
10;BRAS;1;VinteCincoMarco;-23.54111199;-46.62669816
10;BRAS;1;VinteCincoMarco;-23.541642;-46.62673992
10;BRAS;2;VinteCincoMarco;-23.54197104;-46.62699804
13;CACHOEIRINHA;1;Cachoeirinha;-23.47324101;-46.66705992
13;CACHOEIRINHA;2;Cachoeirinha;-23.47328304;-46.66690692
13;CACHOEIRINHA;2;Cachoeirinha;-23.47318899;-46.665585
13;CACHOEIRINHA;2;Cachoeirinha;-23.473189;-46.665585
14;CAMBUCI;1;CambuciI;-23.56557201;-46.62114912
14;CAMBUCI;1;CambuciI;-23.56597404;-46.62154404
14;CAMBUCI;1;CambuciI;-23.56673796;-46.62140508
14;CAMBUCI;2;CambuciI;-23.56559496;-46.62102492
14;CAMBUCI;2;CambuciI;-23.56500303;-46.622619
14;CAMBUCI;2;CambuciI;-23.57004096;-46.62240696
14;CAMBUCI;2;CambuciI;-23.56452999;-46.62143496
14;CAMBUCI;1;CambuciII;-23.578092;-46.62278208
14;CAMBUCI;1;CambuciII;-23.57500104;-46.62341496
14;CAMBUCI;1;CambuciII;-23.57367804;-46.622835
14;CAMBUCI;2;CambuciII;-23.57518698;-46.62398808
14;CAMBUCI;2;CambuciII;-23.57483202;-46.62341496
14;CAMBUCI;2;CambuciII;-23.57342802;-46.62278208
14;CAMBUCI;2;CambuciII;-23.57330796;-46.62240192
14;CAMBUCI;2;CambuciII;-23.578092;-46.62301104
15;CAMPO BELO;6;Aeroporto;-23.62148703;-46.66178592
15;CAMPO BELO;1;Brooklin;-23.62208904;-46.68303204
15;CAMPO BELO;1;Brooklin;-23.62330098;-46.68374808
15;CAMPO BELO;1;Brooklin;-23.62330098;-46.68436188
15;CAMPO BELO;1;Brooklin;-23.62371696;-46.68265908
15;CAMPO BELO;1;Brooklin;-23.625324;-46.68417216
15;CAMPO BELO;2;Brooklin;-23.62230297;-46.68280488
15;CAMPO BELO;2;Brooklin;-23.62277898;-46.68313392
15;CAMPO BELO;2;Brooklin;-23.62381497;-46.683711
15;CAMPO BELO;2;Brooklin;-23.62494897;-46.68383592
26;CONSOLACAO;1;Republica;-23.54432697;-46.65206088
26;CONSOLACAO;1;Republica;-23.54509197;-46.65189888
26;CONSOLACAO;1;Republica;-23.54614101;-46.651509
26;CONSOLACAO;1;Republica;-23.54601798;-46.65014892
26;CONSOLACAO;1;Republica;-23.54515398;-46.65010896
26;CONSOLACAO;1;Republica;-23.54568399;-46.64915316
26;CONSOLACAO;1;Republica;-23.54445;-46.64873484
26;CONSOLACAO;1;Republica;-23.54286996;-46.64868192
26;CONSOLACAO;1;Republica;-23.54480199;-46.64914884
26;CONSOLACAO;2;Republica;-23.54286996;-46.64853288
26;CONSOLACAO;2;Republica;-23.543919;-46.64872116
26;CONSOLACAO;2;Republica;-23.54426496;-46.64876184
26;CONSOLACAO;2;Republica;-23.54445;-46.64944908
26;CONSOLACAO;2;Republica;-23.54398002;-46.65044304
26;CONSOLACAO;2;Republica;-23.54422797;-46.65226284
26;CONSOLACAO;2;Republica;-23.54512896;-46.649934
26;CONSOLACAO;2;Republica;-23.54599296;-46.651671
26;CONSOLACAO;2;Republica;-23.54626503;-46.65066084
26;CONSOLACAO;2;Republica;-23.54653602;-46.65014892
26;CONSOLACAO;2;Republica;-23.54718996;-46.64949012
26;CONSOLACAO;2;Republica;-23.54652396;-46.64880288
26;CONSOLACAO;3;Republica;-23.54598099;-46.64878884
26;CONSOLACAO;2;Republica;-23.54509098;-46.65146904
26;CONSOLACAO;1;SantaCecilia;-23.54184801;-46.64913192
26;CONSOLACAO;1;SantaCecilia;-23.54167701;-46.65558492
26;CONSOLACAO;1;SantaCecilia;-23.54242896;-46.65435516
26;CONSOLACAO;1;SantaCecilia;-23.54278302;-46.65606984
26;CONSOLACAO;1;SantaCecilia;-23.54410503;-46.65478896
26;CONSOLACAO;1;SantaCecilia;-23.544504;-46.65735108
26;CONSOLACAO;2;SantaCecilia;-23.54188203;-46.64936916
26;CONSOLACAO;2;SantaCecilia;-23.54203098;-46.65434184
26;CONSOLACAO;2;SantaCecilia;-23.54345496;-46.65350916
26;CONSOLACAO;2;SantaCecilia;-23.54199597;-46.65967596
26;CONSOLACAO;2;SantaCecilia;-23.54363802;-46.65704004
26;CONSOLACAO;2;SantaCecilia;-23.54355801;-46.65849408
26;CONSOLACAO;2;SantaCecilia;-23.54412798;-46.65838284
26;CONSOLACAO;21;CharlesMiller;-23.547105;-46.66557312
26;CONSOLACAO;6;CharlesMiller;-23.54486697;-46.664856
26;CONSOLACAO;10;CharlesMiller;-23.54646798;-46.66595292
26;CONSOLACAO;10;CharlesMiller;-23.54703102;-46.66470984
26;CONSOLACAO;1;Angelica;-23.55720804;-46.658952
26;CONSOLACAO;1;Angelica;-23.55617601;-46.659537
26;CONSOLACAO;1;Angelica;-23.55582798;-46.657476
26;CONSOLACAO;1;Angelica;-23.55547896;-46.65784212
26;CONSOLACAO;1;Angelica;-23.55424596;-46.65803184
26;CONSOLACAO;1;Angelica;-23.55431301;-46.65757896
26;CONSOLACAO;1;Angelica;-23.55421896;-46.66399596
26;CONSOLACAO;1;Angelica;-23.55310701;-46.661994
26;CONSOLACAO;1;Angelica;-23.55463503;-46.662939
26;CONSOLACAO;1;Angelica;-23.55084198;-46.65633588
26;CONSOLACAO;1;Angelica;-23.54951601;-46.65825108
26;CONSOLACAO;1;Angelica;-23.54940396;-46.65759912
26;CONSOLACAO;1;Angelica;-23.54839002;-46.657008
26;CONSOLACAO;1;Angelica;-23.54899797;-46.654092
26;CONSOLACAO;1;Angelica;-23.54785398;-46.65844116
26;CONSOLACAO;1;Angelica;-23.54747904;-46.65827988
26;CONSOLACAO;2;Angelica;-23.54651298;-46.65754584
26;CONSOLACAO;2;Angelica;-23.54529204;-46.65381588
26;CONSOLACAO;2;Angelica;-23.54545404;-46.65245904
26;CONSOLACAO;2;Angelica;-23.54591304;-46.65403296
26;CONSOLACAO;2;Angelica;-23.546556;-46.65344616
26;CONSOLACAO;2;Angelica;-23.546556;-46.65444696
26;CONSOLACAO;2;Angelica;-23.54703399;-46.65467988
26;CONSOLACAO;2;Angelica;-23.54756904;-46.65491784
26;CONSOLACAO;2;Angelica;-23.54710698;-46.65695112
26;CONSOLACAO;2;Angelica;-23.54778801;-46.65762288
26;CONSOLACAO;2;Angelica;-23.54710698;-46.66016988
26;CONSOLACAO;2;Angelica;-23.54923404;-46.65753108
26;CONSOLACAO;2;Angelica;-23.54911299;-46.65689388
26;CONSOLACAO;2;Angelica;-23.54861403;-46.65646512
26;CONSOLACAO;3;Angelica;-23.54866704;-46.65429
26;CONSOLACAO;2;Angelica;-23.54997798;-46.65840984
26;CONSOLACAO;2;Angelica;-23.55291603;-46.66224384
26;CONSOLACAO;2;Angelica;-23.55386004;-46.66271616
26;CONSOLACAO;2;Angelica;-23.55518403;-46.65813804
26;CONSOLACAO;2;Angelica;-23.55597099;-46.65726612
26;CONSOLACAO;1;Angelica;-23.55745302;-46.65861108
26;CONSOLACAO;2;Angelica;-23.55095997;-46.65652704
26;CONSOLACAO;2;Angelica;-23.545859;-46.659067
26;CONSOLACAO;2;Angelica;-23.545157;-46.660877
26;CONSOLACAO;1;Angélica;-23.55720804;-46.658952
26;CONSOLACAO;1;Angélica;-23.55617601;-46.659537
26;CONSOLACAO;1;Angélica;-23.55582798;-46.657476
26;CONSOLACAO;1;Angélica;-23.55547896;-46.65784212
26;CONSOLACAO;1;Angélica;-23.55424596;-46.65803184
26;CONSOLACAO;1;Angélica;-23.55431301;-46.65757896
26;CONSOLACAO;1;Angélica;-23.55421896;-46.66399596
26;CONSOLACAO;1;Angélica;-23.55310701;-46.661994
26;CONSOLACAO;1;Angélica;-23.55463503;-46.662939
